id,code,name,definition,source_id/id,system
body_2789006,"2789006","Apocrine gland structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2792005,"2792005","Structure of pars tensa of tympanic membrane","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2803000,"2803000","Structure of tendon sheath of popliteus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2810006,"2810006","Structure of cremasteric fascia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2812003,"2812003","Structure of head of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2824005,"2824005","Structure of spinous process of fourth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2826007,"2826007","Structure of lamina of fourth lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2830005,"2830005","Structure of dorsal digital nerves of lateral hallux and medial second toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2839006,"2839006","Structure of perivesicular tissues of seminal vesicles","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2841007,"2841007","Structure of renal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2845003,"2845003","Structure of respiratory epithelium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2848001,"2848001","Structure of superficial epigastric artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2855004,"2855004","Structure of accessory cephalic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2861001,"2861001","Entire gland (organ)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2894003,"2894003","Structure of posterior epiglottis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2905008,"2905008","Structure of anterior ligament of uterus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2909002,"2909002","Structure of posterior portion of diaphragmatic aspect of liver","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2920002,"2920002","Structure of facial nerve motor branch (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2922005,"2922005","Structure of posterior papillary muscle of left ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2923000,"2923000","Subcutaneous tissue structure of supraorbital area","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2954001,"2954001","Supernumerary deciduous tooth (morphologic abnormality)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2969000,"2969000","Anatomical space structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2979003,"2979003","Bone structure of medial cuneiform","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2986006,"2986006","Structure of talar facet of navicular bone of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_2998001,"2998001","Entire right margin of uterus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3003007,"3003007","Internal capsule anterior limb structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3008003,"3008003","White fibrocartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3028004,"3028004","Transitional epithelial cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3039001,"3039001","Subcutaneous tissue structure of thigh","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3042007,"3042007","Structure of glomerular urinary pole","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3054007,"3054007","Structure of articular surface, metacarpal, of phalanx of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3055008,"3055008","Structure of bone marrow of vertebral body","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3056009,"3056009","Structure of anteroventral nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3057000,"3057000","Nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3058005,"3058005","Peripheral nervous system structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3062004,"3062004","Spinal arachnoid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3068000,"3068000","Structure of seminal vesicle lumen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3081007,"3081007","Mitochondrion in division","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3093003,"3093003","Structure of tendinous arch of pelvic fascia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3100007,"3100007","Clinical crown of tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3113001,"3113001","Structure of suprachoroidal space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3117000,"3117000","Structure of dorsal surface of index finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3118005,"3118005","Structure of trabecula carnea of left ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3120008,"3120008","Pleural structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3134008,"3134008","Structure of head of fourth metatarsal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3138006,"3138006","Bone (tissue) structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3153003,"3153003","Structure of tractus olivocochlearis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3156006,"3156006","Structure of obturator artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3159004,"3159004","Structure of costocervical trunk","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3169005,"3169005","Spinal nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3178004,"3178004","Structure of raphe of soft palate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3194006,"3194006","Endocardium of right atrium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3198009,"3198009","Monostomatic sublingual gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3215002,"3215002","Subcutaneous tissue structure of nuchal region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3222005,"3222005","All large arteries","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3227004,"3227004","Left coronary artery main stem","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3236000,"3236000","Structure of posterior segment of right upper lobe of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3243006,"3243006","Structure of parametrial lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3255000,"3255000","Papillary area","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3262009,"3262009","Structure of root canal of tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3279003,"3279003","Structure of pedicle of third cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3295003,"3295003","Structure of ventral anterior nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3301002,"3301002","Tectopontine fibers","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3302009,"3302009","Structure of splenic branch of splenic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3315000,"3315000","Structure of vestibulospinal tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3332001,"3332001","Occipitofrontal diameter of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3336003,"3336003","Haversian canal","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3341006,"3341006","Right lung structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3350008,"3350008","Entire right commissure of pulmonic valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3362007,"3362007","Intertragal incisure structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3366005,"3366005","Structure of anterior papillary muscle of left ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3370002,"3370002","Structure of supporting tissue of rectum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3374006,"3374006","Secondary spermatocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3377004,"3377004","Structure of agger nasi","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3382006,"3382006","Structure of rima oris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3383001,"3383001","Nonsegmented basophil","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3394002,"3394002","Suboccipitobregmatic diameter of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3395001,"3395001","Structure of superior palpebral arch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3396000,"3396000","Structure of mesogastrium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3400000,"3400000","Cell of bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3409004,"3409004","Structure of lateral margin of forearm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3417007,"3417007","Structure of rotator muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3438001,"3438001","Structure of deep lymphatic vessel of upper extremity (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3444002,"3444002","Structure of thalamostriate vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3447009,"3447009","Penetrated oocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3460003,"3460003","Structure of anterodorsal nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3462006,"3462006","Structure of commissure of tricuspid valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3471002,"3471002","Posterior midline of trunk","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3478008,"3478008","Structure of vastus medialis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3481003,"3481003","Structure of embryonic testis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3488009,"3488009","Annulate lamella, cisternal lumen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3490005,"3490005","Subcutaneous tissue structure of suboccipital region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3524005,"3524005","Structure of lateral wall of mastoid antrum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3538003,"3538003","Structure of capsule of proximal tibiofibular joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3541007,"3541007","Structure of dorsal metatarsal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3553006,"3553006","Structure of thyroid capsule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3556003,"3556003","Structure of dorsal nucleus of trapezoid body","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3563003,"3563003","Muscularis of ureter","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3572006,"3572006","Structure of body of vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3578005,"3578005","Structure of body of gallbladder","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3582007,"3582007","Structure of gastrophrenic ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3584008,"3584008","Structure of arch of tenth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3594003,"3594003","Structure of straight part of longus colli muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3608004,"3608004","Ischiococcygeus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3609007,"3609007","Structure of occipital branch of posterior auricular artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3646006,"3646006","Lamellipodium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3663005,"3663005","Structure of tympanic ostium of Eustachian tube","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3665003,"3665003","Pelvic wall structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3670005,"3670005","Entire subpyloric lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3711007,"3711007","Structure of great blood vessel (organ)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3743007,"3743007","Structure of lateral thoracic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3761003,"3761003","Structure of nucleus pulposus of intervertebral disc of first thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3766008,"3766008","Subcutaneous tissue structure of lower extremity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3785006,"3785006","Entire dorsal metacarpal ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3788008,"3788008","Structure of apical segment of right lower lobe of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3789000,"3789000","Enteroendocrine cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3810000,"3810000","Septal cartilage structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3838008,"3838008","Structure of apex of coccyx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3860006,"3860006","Structure of transplanted liver","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_3865001,"3865001","Structure of interscapular region of back","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
